incident_number,station_code,assignment_role,dispatched_at,cleared_at
INC-20251110-073635,STA-002,Water Tender,2025-11-10T11:37:02+00:00,2025-11-10T13:24:02+00:00
INC-20251030-073636,STA-070,Water Tender,2025-10-30T11:50:26+00:00,2025-10-30T14:50:26+00:00
INC-20251030-073636,STA-039,Primary Engine,2025-10-30T11:51:26+00:00,2025-10-30T15:05:26+00:00
INC-20251030-073636,STA-063,Ladder Truck,2025-10-30T11:50:26+00:00,2025-10-30T15:25:26+00:00
INC-20250118-073637,STA-050,Battalion Chief,2025-01-18T09:07:38+00:00,2025-01-18T12:21:38+00:00
INC-20250118-073637,STA-044,Battalion Chief,2025-01-18T09:11:38+00:00,2025-01-18T12:23:38+00:00
INC-20250118-073637,STA-045,Rescue Squad,2025-01-18T09:07:38+00:00,2025-01-18T12:39:38+00:00
INC-20240207-073638,STA-020,Ladder Truck,2024-02-07T21:03:53+00:00,2024-02-07T22:00:53+00:00
INC-20240207-073638,STA-013,Hazmat Unit,2024-02-07T21:01:53+00:00,2024-02-07T22:16:53+00:00
INC-20240811-073639,STA-031,Rescue Squad,2024-08-11T12:36:48+00:00,2024-08-11T20:46:48+00:00
INC-20240811-073639,STA-053,Water Tender,2024-08-11T12:40:48+00:00,2024-08-11T20:29:48+00:00
INC-20240811-073639,STA-005,Primary Engine,2024-08-11T12:37:48+00:00,2024-08-11T20:33:48+00:00
INC-20250522-073640,STA-049,Battalion Chief,2025-05-22T14:47:08+00:00,2025-05-22T17:21:08+00:00
INC-20250522-073640,STA-084,Rescue Squad,2025-05-22T14:47:08+00:00,2025-05-22T17:20:08+00:00
INC-20251110-073641,STA-020,Rescue Squad,2025-11-10T20:20:34+00:00,2025-11-11T01:05:34+00:00
INC-20251110-073641,STA-041,Rescue Squad,2025-11-10T20:19:34+00:00,2025-11-11T01:39:34+00:00
INC-20250114-073642,STA-027,Hazmat Unit,2025-01-14T01:28:38+00:00,2025-01-14T06:37:38+00:00
INC-20250105-073643,STA-047,Ladder Truck,2025-01-05T14:28:48+00:00,2025-01-05T22:29:48+00:00
INC-20250728-073644,STA-053,Battalion Chief,2025-07-28T20:12:23+00:00,2025-07-29T02:49:23+00:00
INC-20250728-073644,STA-080,Ladder Truck,2025-07-28T20:15:23+00:00,2025-07-29T02:27:23+00:00
INC-20250728-073644,STA-092,Ladder Truck,2025-07-28T20:14:23+00:00,2025-07-29T02:23:23+00:00
INC-20250831-073645,STA-013,Rescue Squad,2025-08-31T22:13:14+00:00,2025-09-01T02:32:14+00:00
INC-20250831-073645,STA-037,Ladder Truck,2025-08-31T22:14:14+00:00,2025-09-01T02:31:14+00:00
INC-20250715-073646,STA-029,Rescue Squad,2025-07-15T23:39:28+00:00,2025-07-16T05:34:28+00:00
INC-20250612-073647,STA-004,Ladder Truck,2025-06-12T12:23:40+00:00,2025-06-12T16:48:40+00:00
INC-20241203-073648,STA-049,Rescue Squad,2024-12-03T01:13:54+00:00,2024-12-03T08:27:54+00:00
INC-20241203-073648,STA-009,Ladder Truck,2024-12-03T01:15:54+00:00,2024-12-03T08:25:54+00:00
INC-20241203-073648,STA-004,Water Tender,2024-12-03T01:16:54+00:00,2024-12-03T08:06:54+00:00
INC-20250407-073649,STA-025,Hazmat Unit,2025-04-07T08:30:02+00:00,2025-04-07T15:25:02+00:00
INC-20250330-073650,STA-086,Rescue Squad,2025-03-30T10:43:29+00:00,2025-03-30T17:48:29+00:00
INC-20250330-073650,STA-017,Water Tender,2025-03-30T10:44:29+00:00,2025-03-30T17:09:29+00:00
INC-20240725-073651,STA-018,Primary Engine,2024-07-25T12:59:59+00:00,2024-07-25T20:47:59+00:00
INC-20240725-073651,STA-067,Hazmat Unit,2024-07-25T12:57:59+00:00,2024-07-25T21:05:59+00:00
INC-20231217-073652,STA-014,Rescue Squad,2023-12-17T15:25:49+00:00,2023-12-17T16:46:49+00:00
INC-20231217-073652,STA-062,Battalion Chief,2023-12-17T15:26:49+00:00,2023-12-17T16:47:49+00:00
INC-20231217-073652,STA-020,Battalion Chief,2023-12-17T15:26:49+00:00,2023-12-17T17:07:49+00:00
INC-20241016-073653,STA-060,Water Tender,2024-10-16T14:43:44+00:00,2024-10-16T16:11:44+00:00
INC-20241016-073653,STA-008,Battalion Chief,2024-10-16T14:43:44+00:00,2024-10-16T16:15:44+00:00
INC-20241016-073653,STA-027,Hazmat Unit,2024-10-16T14:45:44+00:00,2024-10-16T16:09:44+00:00
INC-20250416-073654,STA-003,Battalion Chief,2025-04-16T01:40:41+00:00,2025-04-16T04:30:41+00:00
INC-20251004-073655,STA-076,Water Tender,2025-10-04T11:51:07+00:00,2025-10-04T20:18:07+00:00
INC-20250108-073656,STA-027,Rescue Squad,2025-01-08T07:12:53+00:00,2025-01-08T11:40:53+00:00
INC-20250108-073656,STA-041,Hazmat Unit,2025-01-08T07:12:53+00:00,2025-01-08T11:40:53+00:00
INC-20230905-073657,STA-052,Water Tender,2023-09-05T08:40:52+00:00,2023-09-05T11:46:52+00:00
INC-20230905-073657,STA-024,Rescue Squad,2023-09-05T08:40:52+00:00,2023-09-05T11:15:52+00:00
INC-20230905-073657,STA-056,Battalion Chief,2023-09-05T08:40:52+00:00,2023-09-05T11:40:52+00:00
INC-20241208-073658,STA-053,Rescue Squad,2024-12-08T03:35:34+00:00,2024-12-08T07:15:34+00:00
INC-20241208-073658,STA-090,Water Tender,2024-12-08T03:35:34+00:00,2024-12-08T07:22:34+00:00
INC-20241208-073658,STA-008,Ladder Truck,2024-12-08T03:36:34+00:00,2024-12-08T07:29:34+00:00
INC-20230413-073659,STA-078,Rescue Squad,2023-04-13T08:05:48+00:00,2023-04-13T13:48:48+00:00
INC-20230413-073659,STA-010,Rescue Squad,2023-04-13T08:03:48+00:00,2023-04-13T13:57:48+00:00
INC-20230413-073659,STA-051,Primary Engine,2023-04-13T08:06:48+00:00,2023-04-13T14:12:48+00:00
INC-20230922-073660,STA-079,Rescue Squad,2023-09-22T12:58:24+00:00,2023-09-22T19:17:24+00:00
INC-20230922-073660,STA-085,Battalion Chief,2023-09-22T12:56:24+00:00,2023-09-22T19:02:24+00:00
INC-20250813-073661,STA-047,Hazmat Unit,2025-08-13T14:03:48+00:00,2025-08-13T18:51:48+00:00
INC-20250813-073661,STA-042,Hazmat Unit,2025-08-13T14:03:48+00:00,2025-08-13T19:18:48+00:00
INC-20250813-073661,STA-023,Ladder Truck,2025-08-13T14:03:48+00:00,2025-08-13T18:56:48+00:00
INC-20250522-073662,STA-081,Ladder Truck,2025-05-22T15:46:29+00:00,2025-05-22T18:53:29+00:00
INC-20250522-073662,STA-061,Ladder Truck,2025-05-22T15:45:29+00:00,2025-05-22T18:56:29+00:00
INC-20251112-073663,STA-053,Battalion Chief,2025-11-12T17:56:30+00:00,2025-11-12T17:52:30+00:00
INC-20240614-073664,STA-070,Primary Engine,2024-06-14T04:08:16+00:00,2024-06-14T06:35:16+00:00
INC-20240614-073664,STA-061,Primary Engine,2024-06-14T04:07:16+00:00,2024-06-14T06:40:16+00:00
INC-20240127-073665,STA-007,Battalion Chief,2024-01-27T12:19:15+00:00,2024-01-27T14:22:15+00:00
INC-20250523-073666,STA-087,Ladder Truck,2025-05-23T08:49:01+00:00,2025-05-23T16:55:01+00:00
INC-20250414-073667,STA-054,Rescue Squad,2025-04-14T08:00:21+00:00,2025-04-14T12:05:21+00:00
INC-20250414-073667,STA-052,Rescue Squad,2025-04-14T08:00:21+00:00,2025-04-14T12:29:21+00:00
INC-20250730-073668,STA-022,Primary Engine,2025-07-30T07:07:39+00:00,2025-07-30T12:55:39+00:00
INC-20250326-073669,STA-012,Water Tender,2025-03-26T09:19:41+00:00,2025-03-26T10:30:41+00:00
INC-20250926-073670,STA-052,Ladder Truck,2025-09-26T14:12:06+00:00,2025-09-26T16:11:06+00:00
INC-20241212-073671,STA-091,Water Tender,2024-12-12T19:09:22+00:00,2024-12-13T03:05:22+00:00
INC-20241212-073671,STA-053,Rescue Squad,2024-12-12T19:07:22+00:00,2024-12-13T02:35:22+00:00
INC-20241212-073671,STA-087,Water Tender,2024-12-12T19:08:22+00:00,2024-12-13T02:45:22+00:00
INC-20250408-073672,STA-011,Primary Engine,2025-04-08T20:41:49+00:00,2025-04-09T04:56:49+00:00
INC-20250408-073672,STA-018,Rescue Squad,2025-04-08T20:39:49+00:00,2025-04-09T05:04:49+00:00
INC-20250408-073672,STA-041,Rescue Squad,2025-04-08T20:41:49+00:00,2025-04-09T04:49:49+00:00
INC-20240417-073673,STA-040,Battalion Chief,2024-04-17T12:10:02+00:00,2024-04-17T17:27:02+00:00
INC-20250723-073674,STA-037,Ladder Truck,2025-07-23T14:06:01+00:00,2025-07-23T18:37:01+00:00
INC-20250723-073674,STA-007,Battalion Chief,2025-07-23T14:09:01+00:00,2025-07-23T18:21:01+00:00
INC-20250723-073674,STA-054,Battalion Chief,2025-07-23T14:07:01+00:00,2025-07-23T18:45:01+00:00
INC-20250921-073675,STA-030,Rescue Squad,2025-09-21T19:06:18+00:00,2025-09-21T23:33:18+00:00
INC-20250921-073675,STA-051,Hazmat Unit,2025-09-21T19:07:18+00:00,2025-09-21T23:45:18+00:00
INC-20231126-073676,STA-082,Rescue Squad,2023-11-26T20:17:32+00:00,2023-11-27T04:49:32+00:00
INC-20231126-073676,STA-081,Water Tender,2023-11-26T20:17:32+00:00,2023-11-27T05:09:32+00:00
INC-20231126-073676,STA-044,Rescue Squad,2023-11-26T20:17:32+00:00,2023-11-27T04:45:32+00:00
INC-20250314-073677,STA-047,Battalion Chief,2025-03-14T07:12:13+00:00,2025-03-14T14:10:13+00:00
INC-20250314-073677,STA-017,Rescue Squad,2025-03-14T07:12:13+00:00,2025-03-14T14:14:13+00:00
INC-20250314-073677,STA-090,Rescue Squad,2025-03-14T07:11:13+00:00,2025-03-14T14:11:13+00:00
INC-20250524-073678,STA-024,Hazmat Unit,2025-05-24T08:53:03+00:00,2025-05-24T12:01:03+00:00
INC-20250524-073678,STA-009,Ladder Truck,2025-05-24T08:55:03+00:00,2025-05-24T11:54:03+00:00
INC-20250423-073679,STA-061,Hazmat Unit,2025-04-23T11:06:41+00:00,2025-04-23T13:57:41+00:00
INC-20250423-073679,STA-074,Primary Engine,2025-04-23T11:08:41+00:00,2025-04-23T13:43:41+00:00
INC-20250423-073679,STA-070,Water Tender,2025-04-23T11:09:41+00:00,2025-04-23T13:47:41+00:00
INC-20250428-073680,STA-033,Hazmat Unit,2025-04-28T03:56:29+00:00,2025-04-28T10:33:29+00:00
INC-20250428-073680,STA-009,Water Tender,2025-04-28T03:56:29+00:00,2025-04-28T10:22:29+00:00
INC-20250211-073681,STA-085,Primary Engine,2025-02-11T00:30:59+00:00,2025-02-11T04:38:59+00:00
INC-20250225-073682,STA-064,Hazmat Unit,2025-02-25T10:41:37+00:00,2025-02-25T17:37:37+00:00
INC-20250225-073682,STA-071,Battalion Chief,2025-02-25T10:41:37+00:00,2025-02-25T17:18:37+00:00
INC-20250225-073682,STA-048,Rescue Squad,2025-02-25T10:40:37+00:00,2025-02-25T17:40:37+00:00
INC-20250616-073683,STA-059,Battalion Chief,2025-06-16T08:28:12+00:00,2025-06-16T13:09:12+00:00
INC-20250616-073683,STA-024,Hazmat Unit,2025-06-16T08:30:12+00:00,2025-06-16T12:54:12+00:00
INC-20250612-073684,STA-014,Rescue Squad,2025-06-12T08:42:59+00:00,2025-06-12T14:37:59+00:00
INC-20251101-073685,STA-028,Battalion Chief,2025-11-01T12:48:15+00:00,2025-11-01T14:44:15+00:00
INC-20251101-073685,STA-092,Hazmat Unit,2025-11-01T12:51:15+00:00,2025-11-01T14:50:15+00:00
INC-20241218-073686,STA-020,Water Tender,2024-12-18T15:30:00+00:00,2024-12-18T19:51:00+00:00
INC-20241218-073686,STA-055,Battalion Chief,2024-12-18T15:28:00+00:00,2024-12-18T19:29:00+00:00
INC-20250302-073687,STA-018,Water Tender,2025-03-02T11:55:30+00:00,2025-03-02T19:34:30+00:00
INC-20250415-073688,STA-008,Ladder Truck,2025-04-15T12:42:25+00:00,2025-04-15T16:21:25+00:00
INC-20250415-073688,STA-076,Water Tender,2025-04-15T12:42:25+00:00,2025-04-15T16:15:25+00:00
INC-20250415-073688,STA-081,Hazmat Unit,2025-04-15T12:44:25+00:00,2025-04-15T16:19:25+00:00
INC-20250407-073689,STA-070,Water Tender,2025-04-07T13:03:25+00:00,2025-04-07T15:25:25+00:00
INC-20250407-073689,STA-082,Water Tender,2025-04-07T13:02:25+00:00,2025-04-07T15:45:25+00:00
INC-20250407-073689,STA-031,Water Tender,2025-04-07T13:01:25+00:00,2025-04-07T15:19:25+00:00
INC-20250729-073690,STA-021,Hazmat Unit,2025-07-29T00:48:46+00:00,2025-07-29T05:26:46+00:00
INC-20240902-073691,STA-040,Battalion Chief,2024-09-02T04:27:47+00:00,2024-09-02T10:31:47+00:00
INC-20240902-073691,STA-014,Ladder Truck,2024-09-02T04:27:47+00:00,2024-09-02T10:33:47+00:00
INC-20240902-073691,STA-051,Hazmat Unit,2024-09-02T04:27:47+00:00,2024-09-02T10:26:47+00:00
INC-20240610-073692,STA-011,Battalion Chief,2024-06-10T15:53:15+00:00,2024-06-10T23:07:15+00:00
INC-20250219-073693,STA-044,Primary Engine,2025-02-19T13:22:08+00:00,2025-02-19T21:07:08+00:00
INC-20250219-073693,STA-013,Rescue Squad,2025-02-19T13:22:08+00:00,2025-02-19T20:37:08+00:00
INC-20250219-073693,STA-002,Hazmat Unit,2025-02-19T13:22:08+00:00,2025-02-19T20:38:08+00:00
INC-20240108-073694,STA-003,Hazmat Unit,2024-01-08T08:36:36+00:00,2024-01-08T10:19:36+00:00
INC-20250120-073695,STA-063,Hazmat Unit,2025-01-20T05:13:00+00:00,2025-01-20T07:03:00+00:00
INC-20250120-073695,STA-094,Rescue Squad,2025-01-20T05:12:00+00:00,2025-01-20T07:10:00+00:00
INC-20250120-073695,STA-061,Ladder Truck,2025-01-20T05:12:00+00:00,2025-01-20T07:06:00+00:00
INC-20230719-073696,STA-078,Ladder Truck,2023-07-19T02:42:19+00:00,2023-07-19T08:42:19+00:00
INC-20230719-073696,STA-049,Primary Engine,2023-07-19T02:38:19+00:00,2023-07-19T08:42:19+00:00
INC-20240924-073697,STA-059,Primary Engine,2024-09-24T13:35:50+00:00,2024-09-24T19:51:50+00:00
INC-20240924-073697,STA-041,Battalion Chief,2024-09-24T13:33:50+00:00,2024-09-24T20:04:50+00:00
INC-20240924-073697,STA-039,Water Tender,2024-09-24T13:33:50+00:00,2024-09-24T20:11:50+00:00
INC-20251004-073698,STA-096,Ladder Truck,2025-10-04T13:17:36+00:00,2025-10-04T16:27:36+00:00
INC-20231112-073699,STA-010,Rescue Squad,2023-11-12T08:44:28+00:00,2023-11-12T13:40:28+00:00
INC-20231112-073699,STA-078,Hazmat Unit,2023-11-12T08:42:28+00:00,2023-11-12T13:30:28+00:00
INC-20231112-073699,STA-077,Primary Engine,2023-11-12T08:46:28+00:00,2023-11-12T13:52:28+00:00
INC-20230215-073700,STA-007,Hazmat Unit,2023-02-15T10:06:08+00:00,2023-02-15T12:58:08+00:00
INC-20230215-073700,STA-009,Ladder Truck,2023-02-15T10:06:08+00:00,2023-02-15T12:43:08+00:00
INC-20230215-073700,STA-003,Water Tender,2023-02-15T10:04:08+00:00,2023-02-15T13:00:08+00:00
INC-20250611-073701,STA-051,Rescue Squad,2025-06-11T17:05:46+00:00,2025-06-11T20:18:46+00:00
INC-20240126-073702,STA-034,Water Tender,2024-01-26T07:01:47+00:00,2024-01-26T12:18:47+00:00
INC-20240126-073702,STA-068,Battalion Chief,2024-01-26T06:58:47+00:00,2024-01-26T12:32:47+00:00
INC-20240126-073702,STA-027,Hazmat Unit,2024-01-26T07:02:47+00:00,2024-01-26T12:37:47+00:00
INC-20250906-073703,STA-063,Primary Engine,2025-09-06T04:47:41+00:00,2025-09-06T07:43:41+00:00
INC-20250906-073703,STA-091,Ladder Truck,2025-09-06T04:49:41+00:00,2025-09-06T07:38:41+00:00
INC-20250906-073703,STA-011,Primary Engine,2025-09-06T04:46:41+00:00,2025-09-06T07:22:41+00:00
INC-20230711-073704,STA-075,Battalion Chief,2023-07-11T14:24:26+00:00,2023-07-11T15:52:26+00:00
INC-20230711-073704,STA-029,Hazmat Unit,2023-07-11T14:24:26+00:00,2023-07-11T15:45:26+00:00
INC-20230711-073704,STA-037,Battalion Chief,2023-07-11T14:27:26+00:00,2023-07-11T15:38:26+00:00
INC-20240826-073705,STA-082,Primary Engine,2024-08-26T16:53:55+00:00,2024-08-27T00:43:55+00:00
INC-20250615-073706,STA-001,Battalion Chief,2025-06-15T04:57:23+00:00,2025-06-15T06:12:23+00:00
INC-20250615-073706,STA-064,Water Tender,2025-06-15T05:00:23+00:00,2025-06-15T06:09:23+00:00
INC-20250430-073707,STA-026,Water Tender,2025-04-30T21:25:39+00:00,2025-05-01T02:55:39+00:00
INC-20250430-073707,STA-068,Primary Engine,2025-04-30T21:26:39+00:00,2025-05-01T03:03:39+00:00
INC-20250430-073707,STA-052,Rescue Squad,2025-04-30T21:25:39+00:00,2025-05-01T02:48:39+00:00
INC-20251111-073708,STA-085,Rescue Squad,2025-11-11T08:08:40+00:00,2025-11-11T15:15:40+00:00
INC-20250905-073709,STA-074,Water Tender,2025-09-05T17:56:59+00:00,2025-09-05T21:03:59+00:00
INC-20250905-073709,STA-038,Primary Engine,2025-09-05T17:54:59+00:00,2025-09-05T20:32:59+00:00
INC-20241215-073710,STA-066,Ladder Truck,2024-12-15T17:13:16+00:00,2024-12-15T19:35:16+00:00
INC-20241215-073710,STA-009,Rescue Squad,2024-12-15T17:16:16+00:00,2024-12-15T19:29:16+00:00
INC-20250812-073711,STA-016,Ladder Truck,2025-08-12T05:49:28+00:00,2025-08-12T12:38:28+00:00
INC-20250812-073711,STA-040,Ladder Truck,2025-08-12T05:48:28+00:00,2025-08-12T12:17:28+00:00
INC-20230420-073712,STA-027,Rescue Squad,2023-04-20T12:08:18+00:00,2023-04-20T18:35:18+00:00
INC-20241130-073713,STA-058,Hazmat Unit,2024-11-30T07:08:28+00:00,2024-11-30T12:37:28+00:00
INC-20241130-073713,STA-011,Rescue Squad,2024-11-30T07:06:28+00:00,2024-11-30T12:37:28+00:00
INC-20241130-073713,STA-024,Ladder Truck,2024-11-30T07:08:28+00:00,2024-11-30T12:58:28+00:00
INC-20251023-073714,STA-045,Rescue Squad,2025-10-23T13:33:54+00:00,2025-10-23T14:25:54+00:00
INC-20241207-073715,STA-096,Water Tender,2024-12-07T18:48:29+00:00,2024-12-08T01:42:29+00:00
INC-20240320-073716,STA-062,Rescue Squad,2024-03-20T11:07:23+00:00,2024-03-20T14:25:23+00:00
INC-20240320-073716,STA-034,Ladder Truck,2024-03-20T11:08:23+00:00,2024-03-20T14:01:23+00:00
INC-20251110-073717,STA-097,Hazmat Unit,2025-11-10T11:19:31+00:00,2025-11-10T12:49:31+00:00
INC-20251110-073717,STA-031,Rescue Squad,2025-11-10T11:18:31+00:00,2025-11-10T12:44:31+00:00
INC-20251110-073717,STA-089,Rescue Squad,2025-11-10T11:17:31+00:00,2025-11-10T13:05:31+00:00
INC-20240807-073718,STA-019,Primary Engine,2024-08-07T18:53:14+00:00,2024-08-07T22:22:14+00:00
INC-20240807-073718,STA-017,Hazmat Unit,2024-08-07T18:50:14+00:00,2024-08-07T21:59:14+00:00
INC-20240807-073718,STA-085,Hazmat Unit,2024-08-07T18:53:14+00:00,2024-08-07T22:19:14+00:00
INC-20250523-073719,STA-042,Rescue Squad,2025-05-23T17:14:10+00:00,2025-05-23T22:11:10+00:00
INC-20250523-073719,STA-005,Hazmat Unit,2025-05-23T17:15:10+00:00,2025-05-23T21:54:10+00:00
INC-20250919-073720,STA-069,Water Tender,2025-09-19T13:51:21+00:00,2025-09-19T20:52:21+00:00
INC-20250919-073720,STA-021,Ladder Truck,2025-09-19T13:49:21+00:00,2025-09-19T21:27:21+00:00
INC-20250919-073720,STA-087,Hazmat Unit,2025-09-19T13:49:21+00:00,2025-09-19T21:25:21+00:00
INC-20240402-073721,STA-048,Ladder Truck,2024-04-02T23:26:33+00:00,2024-04-03T03:34:33+00:00
INC-20240402-073721,STA-030,Water Tender,2024-04-02T23:27:33+00:00,2024-04-03T03:22:33+00:00
INC-20230805-073722,STA-042,Ladder Truck,2023-08-05T14:05:02+00:00,2023-08-05T15:00:02+00:00
INC-20250421-073723,STA-099,Rescue Squad,2025-04-21T11:30:44+00:00,2025-04-21T14:18:44+00:00
INC-20250421-073723,STA-052,Hazmat Unit,2025-04-21T11:29:44+00:00,2025-04-21T14:12:44+00:00
INC-20250421-073723,STA-023,Water Tender,2025-04-21T11:27:44+00:00,2025-04-21T14:00:44+00:00
INC-20241121-073724,STA-015,Battalion Chief,2024-11-21T04:26:24+00:00,2024-11-21T07:33:24+00:00
INC-20241121-073724,STA-059,Rescue Squad,2024-11-21T04:26:24+00:00,2024-11-21T07:30:24+00:00
INC-20240907-073725,STA-088,Hazmat Unit,2024-09-07T09:31:36+00:00,2024-09-07T14:19:36+00:00
INC-20240907-073725,STA-048,Water Tender,2024-09-07T09:34:36+00:00,2024-09-07T14:21:36+00:00
INC-20250715-073726,STA-027,Water Tender,2025-07-15T04:15:25+00:00,2025-07-15T10:07:25+00:00
INC-20250715-073726,STA-074,Ladder Truck,2025-07-15T04:12:25+00:00,2025-07-15T10:00:25+00:00
INC-20250715-073726,STA-003,Battalion Chief,2025-07-15T04:15:25+00:00,2025-07-15T10:03:25+00:00
INC-20250911-073727,STA-097,Primary Engine,2025-09-11T21:04:16+00:00,2025-09-12T02:21:16+00:00
INC-20240726-073728,STA-062,Hazmat Unit,2024-07-26T19:50:51+00:00,2024-07-26T20:55:51+00:00
INC-20251104-073729,STA-065,Rescue Squad,2025-11-04T00:54:42+00:00,2025-11-04T04:21:42+00:00
INC-20251104-073729,STA-049,Water Tender,2025-11-04T00:57:42+00:00,2025-11-04T04:14:42+00:00
INC-20231122-073730,STA-034,Rescue Squad,2023-11-22T20:39:46+00:00,2023-11-22T23:04:46+00:00
INC-20231122-073730,STA-055,Water Tender,2023-11-22T20:38:46+00:00,2023-11-22T22:58:46+00:00
INC-20231122-073730,STA-038,Battalion Chief,2023-11-22T20:40:46+00:00,2023-11-22T23:07:46+00:00
INC-20240626-073731,STA-037,Battalion Chief,2024-06-26T03:18:21+00:00,2024-06-26T06:23:21+00:00
INC-20250205-073732,STA-048,Water Tender,2025-02-05T10:35:22+00:00,2025-02-05T18:44:22+00:00
INC-20251002-073733,STA-045,Ladder Truck,2025-10-02T05:05:20+00:00,2025-10-02T10:39:20+00:00
INC-20251002-073733,STA-094,Ladder Truck,2025-10-02T05:05:20+00:00,2025-10-02T11:09:20+00:00
INC-20251002-073733,STA-082,Hazmat Unit,2025-10-02T05:05:20+00:00,2025-10-02T10:32:20+00:00
INC-20250902-073734,STA-004,Water Tender,2025-09-02T08:19:11+00:00,2025-09-02T13:48:11+00:00
INC-20250902-073734,STA-076,Ladder Truck,2025-09-02T08:18:11+00:00,2025-09-02T13:18:11+00:00
INC-20250206-073735,STA-052,Ladder Truck,2025-02-06T11:20:36+00:00,2025-02-06T12:03:36+00:00
INC-20230603-073736,STA-072,Rescue Squad,2023-06-03T22:31:25+00:00,2023-06-04T04:14:25+00:00
INC-20230603-073736,STA-011,Hazmat Unit,2023-06-03T22:29:25+00:00,2023-06-04T04:10:25+00:00
INC-20230603-073736,STA-026,Battalion Chief,2023-06-03T22:29:25+00:00,2023-06-04T04:09:25+00:00
INC-20240819-073737,STA-063,Hazmat Unit,2024-08-19T05:39:12+00:00,2024-08-19T13:05:12+00:00
INC-20240819-073737,STA-094,Water Tender,2024-08-19T05:42:12+00:00,2024-08-19T13:21:12+00:00
INC-20241219-073738,STA-030,Battalion Chief,2024-12-19T21:35:02+00:00,2024-12-20T02:35:02+00:00
INC-20241219-073738,STA-056,Primary Engine,2024-12-19T21:36:02+00:00,2024-12-20T02:20:02+00:00
INC-20250902-073739,STA-032,Ladder Truck,2025-09-02T17:09:36+00:00,2025-09-02T21:54:36+00:00
INC-20250902-073739,STA-044,Hazmat Unit,2025-09-02T17:07:36+00:00,2025-09-02T21:40:36+00:00
INC-20250326-073740,STA-007,Battalion Chief,2025-03-26T06:51:27+00:00,2025-03-26T10:50:27+00:00
INC-20250326-073740,STA-016,Ladder Truck,2025-03-26T06:48:27+00:00,2025-03-26T10:53:27+00:00
INC-20240526-073741,STA-009,Hazmat Unit,2024-05-26T14:46:55+00:00,2024-05-26T16:02:55+00:00
INC-20250406-073742,STA-067,Hazmat Unit,2025-04-06T07:45:38+00:00,2025-04-06T15:36:38+00:00
INC-20250513-073743,STA-084,Rescue Squad,2025-05-13T16:13:59+00:00,2025-05-13T21:46:59+00:00
INC-20250513-073743,STA-024,Rescue Squad,2025-05-13T16:12:59+00:00,2025-05-13T21:30:59+00:00
INC-20241025-073744,STA-095,Battalion Chief,2024-10-25T11:07:21+00:00,2024-10-25T14:06:21+00:00
INC-20241025-073744,STA-013,Ladder Truck,2024-10-25T11:05:21+00:00,2024-10-25T14:35:21+00:00
INC-20241025-073744,STA-091,Rescue Squad,2024-10-25T11:07:21+00:00,2024-10-25T14:04:21+00:00
INC-20250423-073745,STA-011,Water Tender,2025-04-23T21:52:57+00:00,2025-04-24T03:27:57+00:00
INC-20250423-073745,STA-020,Rescue Squad,2025-04-23T21:53:57+00:00,2025-04-24T03:42:57+00:00
INC-20250423-073745,STA-006,Hazmat Unit,2025-04-23T21:55:57+00:00,2025-04-24T03:58:57+00:00
INC-20250619-073746,STA-047,Hazmat Unit,2025-06-19T02:54:33+00:00,2025-06-19T07:04:33+00:00
INC-20250619-073746,STA-023,Battalion Chief,2025-06-19T02:50:33+00:00,2025-06-19T07:02:33+00:00
INC-20250408-073747,STA-049,Rescue Squad,2025-04-08T04:17:24+00:00,2025-04-08T09:46:24+00:00
INC-20240219-073748,STA-018,Water Tender,2024-02-19T14:37:17+00:00,2024-02-19T19:57:17+00:00
INC-20240219-073748,STA-088,Hazmat Unit,2024-02-19T14:36:17+00:00,2024-02-19T20:04:17+00:00
INC-20240219-073748,STA-062,Ladder Truck,2024-02-19T14:34:17+00:00,2024-02-19T19:55:17+00:00
INC-20251008-073749,STA-059,Battalion Chief,2025-10-08T06:29:27+00:00,2025-10-08T11:02:27+00:00
INC-20230911-073750,STA-096,Hazmat Unit,2023-09-11T08:32:54+00:00,2023-09-11T10:33:54+00:00
